Brand;Price;Ram;CPU;GPU;Display;Storage
Aorus;441400;64;4681,43;0,00;66,69;8571,43
Acer;92900;16;3138,05;0,00;28,75;466,67
Dell;97900;16;4233,09;0,00;28,75;2142,86
HP;141900;64;3940,23;0,00;11,55;4285,71
Alienware;227900;48;4681,43;0,00;82,76;4285,71
HP;196999;32;6008,14;0,00;59,47;4285,71
ASUS;68900;8;3344,81;0,00;99,23;2142,86
ASUS;66900;12;2849,67;0,00;11,55;1097,14
ASUS;132000;36;3138,05;0,00;32,40;1097,14
HP;81900;16;3540,62;0,00;11,55;1097,14
Acer;59999;16;3979,73;0,00;32,40;2142,86
MSI;266900;64;4084,38;0,00;46,75;4285,71
Acer;69900;8;3540,62;0,00;49,91;548,57
HP;77900;8;3801,17;0,00;11,55;1097,14
Acer;94999;8;3133,96;0,00;46,75;548,57
Acer;94999;8;3133,96;0,00;46,75;548,57
Lenovo;111400;8;3035,95;0,00;28,75;548,57
HP;129900;32;4233,09;0,00;11,55;4285,71
ASUS;93900;48;3801,17;0,00;30,14;2142,86
ASUS;84900;40;3801,17;0,00;30,14;2142,86
Lenovo;68499;20;2849,67;0,00;11,55;548,57
Lenovo;62900;8;3801,17;0,00;28,75;1097,14
HP;74999;16;2253,44;11,05;28,75;2142,86
ASUS;60999;20;3279,53;0,00;28,75;1097,14
Acer;96900;16;3133,96;0,00;46,75;2142,86
Acer;135499;8;4084,38;0,00;46,75;933,33
Acer;132999;8;4084,38;0,00;46,75;1097,14
HP;32888;8;1995,10;2,64;11,53;137,14
HP;40900;8;2253,44;11,05;11,53;548,57
Acer;216999;64;4084,38;0,00;46,75;4285,71
Lenovo;69999;16;3801,17;0,00;32,40;548,57
Lenovo;77999;20;2809,54;0,00;32,40;1097,14
HP;53999;8;612,33;0,00;11,55;2142,86
Lenovo;287900;64;6008,14;0,00;85,19;8571,43
HP;194900;48;4233,09;0,00;25,99;4285,71
Acer;123999;32;4084,38;0,00;46,75;466,67
HP;271900;64;4681,43;0,00;61,64;4285,71
HP;190900;32;5139,14;0,00;84,83;2142,86
HP;125900;32;4233,09;0,00;28,75;4285,71
HP;49799;8;3059,80;0,00;11,28;548,57
Acer;42900;8;2182,62;4,89;12,68;1097,14
HP;57900;16;3704,22;0,00;28,75;1097,14
ASUS;401999;64;5157,91;0,00;52,64;17142,86
MSI;104900;16;3300,89;0,00;46,75;2142,86
Aorus;409900;32;4681,43;0,00;66,69;8571,43
Aorus;459900;64;4681,43;0,00;66,69;8571,43
Lenovo;197999;48;5329,44;0,00;69,12;2142,86
ASUS;229900;32;4221,91;0,00;80,18;4285,71
HP;98900;64;3059,80;0,00;11,28;4285,71
ASUS;219900;32;5157,91;0,00;52,64;2142,86
ASUS;100599;20;2849,67;0,00;12,28;4285,71
Acer;119999;16;4346,79;0,00;48,49;2142,86
HP;120999;64;3279,53;0,00;25,99;4285,71
MSI;216999;32;4491,93;0,00;46,75;2142,86
HP;152900;16;3279,53;0,00;11,28;4285,71
MSI;134900;24;3300,89;0,00;46,75;2142,86
Lenovo;55400;8;3540,62;0,00;28,75;1097,14
HP;54900;8;2253,44;11,05;11,28;466,67
Lenovo;133999;16;3979,73;0,00;32,40;2142,86
Acer;33901;8;3059,80;0,00;28,75;274,29
Acer;69999;8;2797,35;7,31;28,75;4285,71
Acer;54900;8;2482,50;0,00;12,68;548,57
MSI;164900;64;3416,99;0,00;46,75;4285,71
MSI;129900;24;3416,99;0,00;46,75;2142,86
MSI;106900;64;3675,57;0,00;46,75;933,33
ASUS;98900;16;4814,25;0,00;100,91;2142,86
Dell;114900;32;3704,22;0,00;35,04;4285,71
Dell;76599;16;3924,67;0,00;35,04;2142,86
Acer;34900;8;2182,62;4,89;12,68;137,14
ASUS;132900;16;4814,25;0,00;100,91;4285,71
ASUS;206900;32;5157,91;0,00;52,64;4285,71
HP;52900;32;2031,02;3,89;11,28;4285,71
HP;81900;64;3801,17;0,00;32,40;1097,14
HP;111999;12;4233,09;0,00;32,40;2142,86
HP;90500;64;4233,09;0,00;32,40;2142,86
Dell;89900;16;0,00;0,00;41,61;1097,14
HP;136900;16;3940,23;0,00;28,75;8571,43
HP;221900;64;3811,79;0,00;27,85;1097,14
HP;115999;32;0,00;0,00;46,75;4285,71
MSI;234900;16;5069,15;0,00;90,27;2142,86
Microsoft;32500;4;2849,67;0,00;33,50;137,14
ASUS;149900;16;4491,93;0,00;46,75;1097,14
Lenovo;105999;16;3979,73;0,00;28,75;1097,14
Lenovo;324900;128;5069,15;0,00;93,70;17142,86
HP;170900;16;3540,62;0,00;28,75;1097,14
ASUS;319500;32;6233,67;0,00;85,19;4285,71
HP;94981;16;3279,53;0,00;25,99;933,33
ASUS;95899;32;3133,96;0,00;46,75;2142,86
Dell;600000;64;3638,49;0,00;28,75;2142,86
ASUS;138900;16;0,00;132,87;68,38;2142,86
HP;88900;16;3279,53;0,00;25,99;1097,14
HP;96900;16;3979,73;0,00;28,75;4285,71
Lenovo;156999;16;4180,51;0,00;46,62;2142,86
Dell;120900;32;4233,09;0,00;28,75;4285,71
LG;143900;16;4180,51;0,00;46,62;1097,14
LG;164900;16;3540,62;0,00;46,62;2142,86
ASUS;249999;32;0,00;0,00;69,12;1097,14
ASUS;48900;8;3626,69;0,00;36,79;548,57
MSI;169900;32;5157,91;0,00;46,75;4285,71
Acer;159999;32;4681,43;0,00;85,19;2142,86
ASUS;159900;32;5157,91;0,00;52,64;2142,86
ASUS;231900;32;5157,91;0,00;52,64;4285,71
ASUS;164999;64;5157,91;0,00;52,64;2142,86
Lenovo;141999;20;0,00;0,00;32,40;2142,86
Lenovo;100999;16;0,00;0,00;32,40;1097,14
Gigabyte;280900;64;4681,43;0,00;129,57;8571,43
Lenovo;75900;8;3811,79;0,00;46,62;2142,86
HP;195900;64;5209,73;0,00;59,47;4285,71
LG;186900;32;4442,10;0,00;46,62;6428,57
Acer;48900;12;473,23;0,00;28,75;2142,86
Acer;57999;8;473,23;0,00;28,75;548,57
Lenovo;190900;16;5139,14;0,00;69,12;2142,86
HP;159999;32;5209,73;0,00;59,47;2142,86
Lenovo;175900;24;4681,43;0,00;69,12;2142,86
Gigabyte;175900;16;4681,43;0,00;129,57;1097,14
HP;94900;64;3924,67;0,00;28,75;2142,86
MSI;625499;64;6233,67;0,00;94,73;8571,43
HP;126900;24;4233,09;0,00;28,75;4285,71
HP;95999;64;4233,09;0,00;25,99;4285,71
MSI;99900;8;3675,57;0,00;46,75;1097,14
MSI;283900;32;4442,10;0,00;49,87;17142,86
ASUS;433900;64;4346,79;0,00;43,99;17142,86
Lenovo;199999;32;5329,44;0,00;69,12;4285,71
Acer;62900;20;473,23;0,00;28,75;1097,14
MSI;576999;32;4084,38;0,00;28,75;17142,86
MSI;326999;32;4084,38;0,00;28,75;466,67
Acer;79900;36;3059,80;0,00;28,75;2142,86
HP;193500;64;3279,53;0,00;11,28;466,67
HP;131900;32;4233,09;0,00;25,99;466,67
MSI;217499;32;4681,43;0,00;46,75;8571,43
MSI;560900;32;5069,15;0,00;90,27;8571,43
Lenovo;179900;24;4180,51;0,00;30,14;2142,86
HP;99949;16;4300,12;92,28;45,85;2142,86
HP;54900;32;3059,80;0,00;11,28;2142,86
HP;49656;8;3059,80;0,00;11,28;548,57
ASUS;103900;16;3218,12;0,00;43,99;1097,14
ASUS;243900;64;0,00;0,00;66,69;8571,43
HP;56900;12;3059,80;0,00;28,75;548,57
HP;55900;8;3704,22;0,00;28,75;548,57
Acer;131499;32;4084,38;0,00;46,75;1097,14
HP;169900;24;5209,73;0,00;59,47;2142,86
Aorus;560900;32;4681,43;0,00;90,27;17142,86
Aorus;400900;32;4681,43;0,00;90,27;8571,43
ASUS;183999;64;5157,91;0,00;52,64;4285,71
HP;50599;8;612,33;0,00;11,28;2142,86
Lenovo;139900;16;4180,51;0,00;46,62;1097,14
Lenovo;82900;8;3811,79;0,00;59,47;4285,71
Dell;50499;16;2031,02;3,89;11,28;548,57
ASUS;47999;12;3059,80;0,00;32,40;548,57
HP;59900;16;3059,80;0,00;11,53;1097,14
HP;149900;16;4681,43;0,00;45,85;1097,14
MSI;121999;16;4491,93;0,00;46,75;1097,14
ASUS;38995;8;3059,80;0,00;11,53;2142,86
HP;58656;24;3059,80;0,00;11,28;2142,86
Lenovo;81900;36;3279,53;0,00;28,75;2142,86
HP;288900;64;3279,53;52,01;25,99;8571,43
HP;146900;64;3940,23;0,00;11,55;4285,71
HP;126900;24;3940,23;0,00;11,55;4285,71
Apple;149838;16;0,00;0,00;61,87;548,57
Lenovo;41192;4;522,54;0,00;42,06;68,57
Aorus;619900;64;4681,43;0,00;66,69;17142,86
Dell;135999;16;3966,33;0,00;32,40;1097,14
Dell;252999;64;4681,43;0,00;30,96;4285,71
ASUS;57900;8;3279,53;0,00;28,75;1097,14
ASUS;67900;20;3059,80;0,00;28,75;466,67
LG;174900;16;3577,85;0,00;42,49;2142,86
ASUS;159900;16;4221,91;0,00;36,79;2142,86
Acer;189999;64;4084,38;0,00;46,75;4285,71
MSI;114900;64;0,00;0,00;46,75;1097,14
MSI;152999;32;4681,43;0,00;46,75;1097,14
Lenovo;109900;16;3290,86;0,00;49,91;2142,86
HP;89900;16;3279,53;0,00;28,75;1097,14
MSI;89999;8;2375,46;0,00;41,61;1097,14
HP;39800;16;2718,60;0,00;11,28;548,57
Acer;58900;8;473,23;0,00;28,75;466,67
Lenovo;73900;20;3279,53;0,00;28,75;2142,86
Lenovo;54900;8;3801,17;0,00;28,75;548,57
Lenovo;84900;40;3801,17;0,00;28,75;2142,86
Lenovo;118999;16;3924,67;0,00;28,75;2142,86
Lenovo;105499;12;3801,17;0,00;28,75;548,57
Lenovo;412400;32;3035,95;0,00;28,75;17142,86
ASUS;77900;16;3801,17;0,00;30,14;2142,86
ASUS;85999;20;2849,67;0,00;11,55;466,67
MSI;181999;64;4491,93;0,00;46,75;8571,43
HP;151250;16;0,00;35,73;28,75;1097,14
HP;190700;32;0,00;72,77;68,38;2142,86
Dell;164900;32;4681,43;0,00;30,96;2142,86
HP;114900;64;0,00;0,00;46,75;4285,71
Acer;48000;8;2482,50;0,00;12,68;1097,14
HP;59999;8;3138,05;0,00;28,75;548,57
HP;83999;20;3138,05;0,00;28,75;2142,86
Lenovo;132900;48;3962,12;0,00;28,75;2142,86
Aorus;340900;64;4681,43;0,00;66,69;2142,86
ASUS;213900;16;4221,91;0,00;46,75;2142,86
ASUS;428900;64;5058,01;0,00;46,75;17142,86
HP;75499;8;3059,80;0,00;11,28;1097,14
Dell;249900;16;4681,43;0,00;86,24;4285,71
ASUS;186999;16;5157,91;0,00;52,64;2142,86
ASUS;51999;8;3059,80;0,00;28,75;548,57
Lenovo;114900;12;3540,62;0,00;32,40;1097,14
Acer;79900;16;1937,88;19,34;28,75;2142,86
HP;135900;24;4814,25;0,00;25,99;2142,86
HP;175900;16;5139,14;0,00;84,83;2142,86
HP;104900;16;3979,73;0,00;25,99;1097,14
MSI;569999;128;6233,67;0,00;94,73;8571,43
HP;49688;8;3138,05;0,00;28,75;548,57
Lenovo;28888;4;2718,60;0,00;11,28;274,29
ASUS;147990;32;0,00;202,74;66,69;2142,86
HP;88771;8;3002,64;0,00;32,40;548,57
Lenovo;76999;40;3924,67;0,00;28,75;4285,71
HP;73900;32;0,00;0,00;46,75;2142,86
Acer;76900;8;4349,91;0,00;99,23;1097,14
Acer;120999;16;3811,79;0,00;46,75;1097,14
HP;35900;4;1995,10;2,64;11,53;68,57
ASUS;103999;16;3553,24;0,00;46,75;1097,14
ASUS;89999;8;3370,68;0,00;44,98;1097,14
HP;89900;8;3218,12;0,00;28,75;548,57
Acer;45900;4;3059,80;0,00;28,75;274,29
Alienware;196900;16;3601,49;0,00;80,18;2142,86
HP;120077;16;3107,57;13,62;88,28;1097,14
MSI;68800;8;2375,46;0,00;28,75;1097,14
Lenovo;97999;4;0,00;8,64;11,53;233,33
Lenovo;76900;8;3553,24;0,00;41,61;1097,14
Lenovo;106703;8;0,00;0,00;28,75;548,57
HP;180000;8;1946,32;11,88;32,40;548,57
MSI;159900;16;3044,38;0,00;28,75;548,57
Dell;13999;4;1864,72;3,89;12,16;274,29
ASUS;342900;64;4221,91;0,00;80,18;4285,71
ASUS;173999;16;4681,43;0,00;121,84;4285,71
ASUS;581400;32;4869,93;0,00;121,84;17142,86
HP;71499;32;3035,95;0,00;34,49;1097,14
HP;180000;32;3279,53;0,00;11,28;933,33
HP;35112;16;1810,09;2,64;11,53;137,14
ASUS;199999;32;4221,91;0,00;80,18;4285,71
ASUS;249499;16;4681,43;0,00;121,84;8571,43
ASUS;201499;16;4681,43;0,00;121,84;2142,86
ASUS;274999;32;4869,93;0,00;121,84;8571,43
Acer;181900;32;4814,25;0,00;52,64;8571,43
MSI;228900;64;4814,25;0,00;46,62;8571,43
Dell;235900;24;4681,43;0,00;30,96;2142,86
HP;28999;4;1810,09;2,64;11,53;137,14
ASUS;206999;32;4221,91;0,00;80,18;2142,86
HP;44900;12;3059,80;0,00;28,75;548,57
Lenovo;94900;16;3279,53;0,00;32,40;1097,14
HP;82900;32;3279,53;0,00;28,75;4285,71
HP;61900;16;3279,53;0,00;28,75;1097,14
MSI;83900;24;3300,89;0,00;28,75;2142,86
Acer;98900;32;3924,67;0,00;28,75;2142,86
Dell;79900;16;3924,67;0,00;28,75;2142,86
HP;24999;4;1810,09;2,64;11,53;137,14
ASUS;123999;24;4132,96;0,00;63,70;2142,86
ASUS;62900;24;3811,79;0,00;25,99;1097,14
Lenovo;214900;32;4383,70;0,00;35,04;4285,71
Dell;160900;24;4681,43;0,00;41,61;2142,86
ASUS;190900;32;5058,01;0,00;78,02;1097,14
ASUS;254900;32;5058,01;0,00;78,02;8571,43
ASUS;164900;16;4346,79;0,00;78,02;1097,14
Aorus;223900;16;4084,38;0,00;80,18;2142,86
Aorus;569900;32;4681,43;0,00;66,69;17142,86
Acer;117799;16;3133,96;0,00;46,75;4285,71
Acer;64900;20;3059,80;0,00;28,75;1097,14
HP;208499;32;4151,80;0,00;25,99;933,33
Lenovo;170199;16;3370,68;0,00;32,40;4285,71
ASUS;149999;16;4346,79;0,00;43,99;2142,86
Dell;93900;16;3801,17;0,00;28,75;548,57
MSI;114900;24;3300,89;0,00;46,75;2142,86
MSI;362999;32;4491,93;0,00;46,75;17142,86
ASUS;91900;32;3218,12;0,00;43,99;4285,71
ASUS;106899;16;3218,12;0,00;43,99;2142,86
Apple;169900;16;0,00;0,00;61,87;1097,14
ASUS;71900;8;3344,81;0,00;99,23;2142,86
HP;119499;8;4180,51;0,00;28,75;2142,86
Acer;161900;32;4681,43;0,00;51,25;2142,86
HP;36888;32;1995,10;2,64;11,53;137,14
ASUS;197900;32;4346,79;0,00;43,99;4285,71
LG;182999;16;4180,51;0,00;43,35;2142,86
Lenovo;324900;128;5069,15;0,00;93,70;17142,86
HP;139999;32;3979,73;35,83;28,75;2142,86
Acer;105999;16;3133,96;0,00;46,75;548,57
HP;134900;32;4233,09;0,00;11,55;4285,71
ASUS;100900;48;3801,17;0,00;30,14;4285,71
Lenovo;129900;24;3541,15;0,00;32,40;2142,86
Lenovo;79900;40;3801,17;0,00;28,75;2142,86
Lenovo;71900;24;3801,17;0,00;28,75;2142,86
Lenovo;84999;24;3924,67;0,00;28,75;1097,14
ASUS;81900;24;3801,17;0,00;30,14;2142,86
MSI;120900;16;0,00;0,00;46,75;2142,86
Acer;153999;16;4084,38;0,00;46,75;4285,71
LG;164900;16;3540,62;0,00;46,62;2142,86
Acer;133999;16;4084,38;0,00;46,75;933,33
Aorus;329900;32;4681,43;0,00;66,69;2142,86
Acer;72900;16;473,23;0,00;28,75;2142,86
HP;126900;16;3979,73;0,00;25,99;2142,86
HP;117999;32;612,33;0,00;11,55;4285,71
HP;206900;32;3540,62;0,00;28,75;2142,86
HP;158299;8;3979,73;0,00;11,28;548,57
Acer;149900;8;3540,62;0,00;28,75;8571,43
MSI;387500;32;4491,93;0,00;46,75;8571,43
Dell;247999;64;4681,43;0,00;30,96;4285,71
HP;135900;24;4814,25;0,00;25,99;2142,86
Dell;84999;8;3133,96;13,62;28,75;1097,14
Lenovo;35999;4;0,00;7,31;11,28;274,29
HP;250900;16;4221,91;0,00;46,75;1097,14
ASUS;214900;32;4221,91;0,00;80,18;2142,86
ASUS;214900;24;5157,91;0,00;52,64;2142,86
Aorus;485900;64;4681,43;0,00;90,27;4285,71
ASUS;83899;20;2849,67;0,00;12,28;1097,14
ASUS;433900;32;6427,28;0,00;77,72;8571,43
HP;127999;64;3540,62;0,00;11,28;1097,14
HP;44999;8;612,33;0,00;11,28;1097,14
MSI;164999;24;4681,43;0,00;43,99;2142,86
HP;161900;64;4233,09;35,83;28,75;8571,43
MSI;232900;16;4084,38;0,00;46,75;2142,86
HP;124900;32;3577,85;0,00;28,75;2142,86
HP;152999;16;4233,09;0,00;38,53;1097,14
HP;124599;16;4814,25;0,00;63,19;4285,71
ASUS;169900;64;5157,91;0,00;52,64;4285,71
ASUS;269900;64;5157,91;0,00;52,64;8571,43
MSI;167900;64;4491,93;0,00;46,75;4285,71
MSI;187900;64;4491,93;0,00;46,75;8571,43
Acer;32900;8;2182,62;4,89;12,68;137,14
Acer;78900;20;3540,62;0,00;28,75;2142,86
MSI;187888;64;4491,93;0,00;46,75;8571,43
HP;40900;16;2031,02;3,89;11,28;2142,86
HP;77999;24;3059,80;0,00;11,28;2142,86
ASUS;120999;32;3553,24;0,00;46,75;1097,14
Acer;114900;20;3540,62;0,00;28,75;466,67
HP;77900;8;2091,17;11,05;11,53;274,29
ASUS;187900;48;4491,93;0,00;30,14;8571,43
HP;44900;16;3059,80;0,00;11,28;548,57
HP;116900;16;3940,23;0,00;28,75;4285,71
Lenovo;59900;12;3138,05;0,00;13,20;1097,14
HP;94900;32;3279,53;0,00;25,99;2142,86
HP;189000;64;3279,53;0,00;11,28;466,67
HP;69800;8;0,00;0,00;46,75;1097,14
HP;122999;16;4003,89;0,00;30,14;1097,14
Lenovo;259900;128;5069,15;0,00;30,14;4285,71
Apple;199996;24;0,00;0,00;59,82;2142,86
ASUS;49900;8;3059,80;0,00;12,68;548,57
Acer;87900;16;3801,17;0,00;28,75;1097,14
Lenovo;189999;16;4180,51;0,00;158,65;2142,86
Lenovo;92900;16;3811,79;0,00;25,99;1097,14
Dell;131900;64;3979,73;0,00;28,75;4285,71
HP;65900;8;3059,80;0,00;11,55;466,67
Dell;100000;16;3279,53;52,01;32,40;548,57
HP;94900;16;3021,49;0,00;11,28;1097,14
Lenovo;92898;16;2809,54;0,00;13,20;2142,86
ASUS;237900;32;5209,73;0,00;85,19;2142,86
ASUS;313900;64;6233,67;0,00;79,20;4285,71
Lenovo;79900;8;3138,05;0,00;34,49;2142,86
MSI;144900;32;3416,99;0,00;46,75;4285,71
ASUS;108900;16;3553,24;0,00;46,75;2142,86
Acer;37900;12;2253,44;11,05;11,53;1097,14
Acer;157999;64;4084,38;0,00;46,75;466,67
ASUS;102999;16;3218,12;0,00;43,99;2142,86
Dell;87900;32;4003,89;0,00;28,75;2142,86
Dell;81900;8;4003,89;0,00;11,28;548,57
Dell;87999;64;3801,17;0,00;32,40;2142,86
Dell;154900;64;3924,67;0,00;30,14;4285,71
MSI;188900;64;4491,93;0,00;46,75;8571,43
Acer;34999;4;3059,80;0,00;28,75;274,29
Acer;104999;16;2797,35;7,31;28,75;1097,14
Acer;229396;16;4681,43;0,00;66,69;2142,86
MSI;135900;32;4491,93;0,00;46,75;2142,86
MSI;125900;24;4491,93;0,00;46,75;2142,86
ASUS;102899;24;4681,43;0,00;36,79;2142,86
ASUS;114900;24;4681,43;0,00;30,14;2142,86
Lenovo;244999;32;5329,44;0,00;69,12;4285,71
Acer;89900;24;1937,88;19,34;28,75;2142,86
HP;68999;16;2253,44;11,05;11,53;2142,86
HP;159999;32;4233,09;0,00;25,99;2142,86
Acer;43995;8;2797,35;7,31;32,40;1097,14
ASUS;225900;64;5058,01;0,00;46,75;8571,43
ASUS;31999;12;3059,80;0,00;11,53;274,29
Acer;82900;20;3801,17;0,00;28,75;548,57
Lenovo;184999;32;5329,44;0,00;69,12;1097,14
Acer;84900;16;3133,96;0,00;46,75;1097,14
HP;94999;32;2718,60;0,00;32,40;2142,86
MSI;245999;32;4084,38;0,00;46,75;8571,43
Lenovo;72999;48;0,00;0,00;32,40;2142,86
HP;101900;32;4233,09;0,00;25,99;466,67
Acer;86000;12;3279,53;0,00;32,40;933,33
HP;164900;64;3979,73;0,00;28,75;4285,71
HP;64999;16;612,33;0,00;11,55;4285,71
HP;33900;4;2227,80;9,37;12,68;137,14
HP;109900;32;4180,51;0,00;28,75;8571,43
HP;114499;16;3540,62;0,00;11,28;4285,71
ASUS;282900;16;6233,67;0,00;79,20;2142,86
HP;340900;64;4036,08;0,00;45,85;4285,71
Lenovo;319900;32;4869,93;0,00;93,70;2142,86
Apple;209900;24;0,00;0,00;59,76;2142,86
HP;82900;16;4233,09;0,00;32,40;1097,14
ASUS;104900;16;3218,12;0,00;43,99;2142,86
ASUS;79900;36;3059,80;0,00;28,75;4285,71
ASUS;67900;8;2849,67;0,00;11,55;466,67
ASUS;94900;36;2849,67;0,00;11,55;2142,86
ASUS;69900;12;2849,67;0,00;11,55;466,67
MSI;298999;16;4491,93;0,00;46,75;8571,43
ASUS;197999;32;5157,91;0,00;52,64;4285,71
MSI;84900;16;3133,96;0,00;28,75;1097,14
Lenovo;79900;40;3801,17;0,00;32,40;4285,71
Lenovo;229999;64;4084,38;0,00;88,28;4285,71
Dell;89900;16;3704,22;0,00;35,04;1097,14
HP;243900;32;5139,14;0,00;61,64;4285,71
HP;122900;16;3979,73;0,00;28,75;4285,71
HP;82499;8;612,33;0,00;11,55;2142,86
HP;189900;48;4233,09;0,00;25,99;4285,71
MSI;353900;16;5069,15;0,00;90,27;2142,86
MSI;601999;128;6233,67;0,00;94,73;4285,71
MSI;258499;32;4491,93;0,00;46,75;8571,43
MSI;139900;32;3300,89;0,00;46,75;2142,86
Lenovo;114900;16;3979,73;0,00;46,62;2142,86
MSI;231900;16;4084,38;0,00;46,75;2142,86
Lenovo;62900;12;3801,17;0,00;13,20;548,57
HP;368499;16;6008,14;0,00;77,72;1097,14
HP;219900;64;4180,51;0,00;25,99;8571,43
Acer;114900;64;3924,67;0,00;28,75;2142,86
MSI;261900;64;4653,22;0,00;46,75;17142,86
Alienware;205900;32;4681,43;0,00;82,76;2142,86
HP;143500;16;3279,53;0,00;11,55;1097,14
Alienware;195900;16;4681,43;0,00;82,76;2142,86
HP;187900;64;4814,25;0,00;25,99;8571,43
HP;243500;64;3924,67;0,00;28,75;2142,86
ASUS;57999;20;3279,53;0,00;28,75;2142,86
HP;104900;16;3979,73;0,00;25,99;1097,14
HP;114900;16;3966,33;0,00;28,75;1097,14
Acer;159900;32;3133,96;0,00;46,75;4285,71
Acer;155999;32;4084,38;0,00;46,75;2142,86
LG;149900;16;3540,62;0,00;28,75;1097,14
HP;29900;4;1810,09;2,64;11,53;137,14
Dell;176900;16;4681,43;0,00;30,96;2142,86
HP;42999;16;1995,10;2,64;11,53;137,14
Acer;408900;16;4084,38;0,00;69,12;8571,43
MSI;334999;64;4491,93;0,00;46,75;8571,43
HP;47540;8;3138,05;0,00;12,68;548,57
Lenovo;98099;16;2997,40;0,00;32,40;1097,14
Lenovo;169199;12;3370,68;0,00;32,40;4285,71
Lenovo;79900;40;3801,17;0,00;28,75;2142,86
Lenovo;87900;32;3801,17;0,00;28,75;4285,71
Lenovo;72900;16;3801,17;0,00;28,75;2142,86
Lenovo;106499;24;3924,67;0,00;28,75;548,57
Lenovo;110499;24;0,00;0,00;32,40;2142,86
ASUS;109900;16;4814,25;0,00;88,06;4285,71
ASUS;93900;24;3801,17;0,00;30,14;4285,71
ASUS;84900;40;3801,17;0,00;30,14;2142,86
ASUS;92900;32;3801,17;0,00;30,14;4285,71
ASUS;25499;4;1995,10;2,64;12,68;137,14
HP;170258;32;0,00;72,77;35,04;1097,14
HP;27900;8;1995,10;2,64;11,53;137,14
HP;154499;64;3979,73;0,00;28,75;2142,86
HP;140900;64;3940,23;0,00;28,75;4285,71
ASUS;175400;32;4346,79;0,00;43,99;4285,71
Lenovo;149999;32;4084,38;0,00;88,28;1097,14
Dell;164977;32;3016,18;0,00;32,40;4285,71
HP;70999;12;3138,05;0,00;28,75;1097,14
ASUS;54900;12;3059,80;0,00;28,75;1097,14
ASUS;130999;16;3218,12;0,00;43,99;2142,86
ASUS;147999;32;4221,91;0,00;46,75;8571,43
Dell;62900;16;3279,53;0,00;28,75;2142,86
HP;63999;20;2253,44;11,05;12,68;548,57
HP;48900;8;3059,80;0,00;11,28;274,29
HP;80499;8;3059,80;0,00;11,28;2142,86
Lenovo;102900;20;0,00;0,00;32,40;4285,71
Acer;127499;64;3133,96;0,00;46,75;2142,86
HP;101900;32;3279,53;0,00;28,75;2142,86
HP;236095;16;4383,70;0,00;55,52;1097,14
HP;148599;16;3801,17;0,00;28,75;2142,86
HP;181900;16;4084,38;0,00;28,75;8571,43
LG;116900;16;3279,53;0,00;28,75;1097,14
ASUS;413900;64;6233,67;0,00;85,19;4285,71
MSI;295799;64;3416,99;0,00;67,33;4285,71
HP;404400;16;3811,79;0,00;27,85;17142,86
Lenovo;175999;40;4180,51;0,00;30,14;4285,71
HP;106259;8;2863,93;0,00;34,49;548,57
HP;199900;32;4151,80;0,00;20,72;2142,86
ASUS;99700;16;3540,62;0,00;28,75;1097,14
MSI;94999;16;4084,38;0,00;46,75;1097,14
Lenovo;179999;16;3236,11;144,65;46,75;2142,86
HP;167777;32;4084,38;0,00;101,14;1097,14
HP;107999;32;4491,93;0,00;46,75;2142,86
HP;196149;16;4016,82;0,00;30,14;1097,14
ASUS;149900;16;0,00;202,74;66,69;1097,14
Razer;179379;16;3236,11;144,65;64,56;1097,14
ASUS;209900;16;3002,64;0,00;32,40;1097,14
Dell;135000;8;0,00;0,00;28,75;233,33
HP;49222;8;2849,67;0,00;32,40;466,67
Acer;49999;4;0,00;0,00;25,10;34,29
Lenovo;84999;8;3133,96;0,00;28,75;548,57
HP;29099;4;0,00;2,64;11,53;137,14
HP;249900;12;3416,99;0,00;43,99;1097,14
Lenovo;21800;4;1820,37;2,64;12,16;274,29
Lenovo;99800;8;2375,46;0,00;28,75;466,67
Lenovo;45077;16;1028,27;11,88;34,49;1097,14
Dell;42051;6;0,00;0,00;11,28;233,33
ASUS;54000;4;0,00;0,00;11,28;233,33
Dell;82999;8;3540,62;0,00;28,75;548,57
Dell;76795;8;3279,53;0,00;28,75;548,57
Acer;48500;8;0,00;9,92;12,68;466,67
Razer;207997;16;0,00;0,00;74,55;548,57
HP;88999;32;3966,33;0,00;25,99;2142,86
HP;95900;32;3966,33;0,00;25,99;2142,86
Acer;141900;64;3924,67;0,00;28,75;8571,43
Acer;74900;8;3370,68;0,00;32,40;1097,14
ASUS;142900;16;0,00;132,87;68,38;4285,71
HP;130900;32;3940,23;0,00;11,55;4285,71
Lenovo;159899;48;3541,15;0,00;32,40;8571,43
Lenovo;201500;32;4383,70;0,00;35,04;4285,71
MSI;149999;16;4491,93;0,00;46,75;2142,86
ASUS;53999;20;3059,80;0,00;28,75;1097,14
ASUS;414900;32;5058,01;0,00;46,75;17142,86
HP;80999;16;3059,80;0,00;11,28;548,57
HP;65499;8;3059,80;0,00;11,28;548,57
HP;71499;16;3059,80;0,00;11,28;548,57
ASUS;111900;16;5023,20;72,77;173,58;4285,71
HP;232999;16;4442,10;43,79;129,57;4285,71
Dell;458626;16;4877,70;0,00;28,34;2142,86
Dell;272900;64;4681,43;0,00;86,24;4285,71
Alienware;241900;64;4300,12;0,00;90,27;2142,86
