Name;Brand;Price;Ram;CPU;GPU;Display;Storage
Dell Precision 7540;Dell;329900;64;3616,604473;0;88,28478507;4285,714286
Dell XPS 9310;Dell;169800;16;3540,616004;0;122,244898;1097,142857
Acer Chromebook Spin 311 (CP311-1H-C5PN);Acer;16900;4;0;0;25,09967796;68,57142857
Acer Predator Helios 300;Acer;118500;16;3416,989856;0;46,75459559;1097,142857
Samsung Chromebook 3 XE501;Samsung;24100;4;0;0,843299605;12,15709685;68,57142857
HP Chromebook 14 (14a-na0642cl);HP;16495;4;0;2,637128693;11,52745777;68,57142857
HP Pavilion 15;HP;104900;16;4233,092812;0;28,75459559;2142,857143
Acer Predator Triton 500 SE;Acer;756900;32;4084,383139;0;69,11684783;17142,85714
Acer Predator Triton 500 SE;Acer;274499;64;4084,383139;0;69,11684783;2142,857143
HP 14;HP;31499;4;1810,088487;2,637128693;11,52745777;137,1428571
AORUS 15P;Aorus;347900;32;4084,383139;0;80,18316702;8571,428571
HP 17;HP;126900;24;3940,228791;0;11,54554906;4285,714286
Dell Inspiron 3530;Dell;119995;32;4233,092812;0;28,75459559;933,3333333
Dell Inspiron 3530;Dell;114900;32;4233,092812;0;28,75459559;466,6666667
ASUS Vivobook 17X;ASUS;78999;8;4036,075533;0;25,98752411;2142,857143
ASUS VivoBook 15X;ASUS;49999;16;3626,688457;0;36,79227941;2142,857143
Dell G15 5520;Dell;172900;32;4681,425152;0;41,61173845;4285,714286
HP 17;HP;79900;64;3059,796176;0;11,54554906;8571,428571
HP 17;HP;114900;16;4233,092812;0;11,54554906;2142,857143
ASUS ROG Zephyrus G14;ASUS;190900;48;4346,787533;0;78,02364865;1097,142857
HP Pavilion 15;HP;99900;16;4233,092812;35,83013859;28,75459559;1097,142857
ASUS ROG Zephyrus Duo 16;ASUS;240999;32;4300,124315;0;69,11684783;4285,714286
ASUS ROG Zephyrus Duo 16;ASUS;232999;32;4300,124315;0;69,11684783;2142,857143
AORUS 15;Aorus;405900;16;4681,425152;0;66,68834842;4285,714286
GIGABYTE AERO 16;Gigabyte;234900;16;4681,425152;0;129,5652174;4285,714286
HP 14;HP;27900;4;1995,100202;2,637128693;11,52745777;137,1428571
ASUS VivoBook 15;ASUS;73999;20;3059,796176;0;28,75459559;2142,857143
Lenovo ThinkPad T15 Gen 2;Lenovo;131900;24;3540,616004;0;28,75459559;1097,142857
LG Gram 17;LG;156999;16;3577,845362;0;42,4855352;1097,142857
Lenovo ThinkPad P14s Gen 2;Lenovo;104999;16;3541,147462;0;32,40413851;1097,142857
HP ENVY 17;HP;165900;24;4233,092812;0;25,98752411;2142,857143
Lenovo ThinkPad T16 Gen 1;Lenovo;142900;40;4180,505353;0;30,1392663;4285,714286
Acer Aspire 5;Acer;116900;8;3540,616004;0;28,75459559;466,6666667
Acer Aspire 5;Acer;76999;12;3540,616004;0;25,98752411;548,5714286
ASUS ROG Strix G16;ASUS;339500;32;6233,667213;0;85,1882764;8571,428571
HP ProBook 445 G9;HP;82900;32;3704,222483;0;32,40413851;2142,857143
HP ProBook 440 G8;HP;166900;16;3279,528958;0;32,40413851;2142,857143
Acer Aspire 5;Acer;73000;16;3279,528958;0;32,40413851;233,3333333
HP 15;HP;275500;64;3279,528958;0;11,27864112;8571,428571
HP 15;HP;227500;64;3279,528958;0;11,27864112;933,3333333
MSI Katana 15;MSI;428999;64;4491,934191;0;46,75459559;17142,85714
Dell Latitude 3430;Dell;97900;32;3979,729698;0;32,40413851;2142,857143
AORUS 15;Aorus;358400;64;4681,425152;0;66,68834842;2142,857143
Dell Inspiron 3525;Dell;82999;16;3924,666866;0;28,75459559;2142,857143
HP ENVY 16;HP;221900;64;6008,136783;0;59,47399068;4285,714286
HP ENVY 17;HP;205900;64;4814,25426;0;25,98752411;8571,428571
HP ENVY 17;HP;154900;16;4814,25426;0;25,98752411;2142,857143
Lenovo Yoga 7i 14;Lenovo;78298;8;3966,329123;0;44,54919764;1097,142857
Dell G15 5525;Dell;110999;64;0;0;41,61173845;4285,714286
Acer Aspire 3;Acer;104999;36;3279,528958;0;25,98752411;466,6666667
Lenovo Legion 5 15;Lenovo;199900;64;4300,124315;0;66,68834842;8571,428571
HP ProBook 450 G9;HP;74900;8;3801,171177;0;28,75459559;548,5714286
HP EliteBook 840 G8;HP;119999;32;3357,616209;0;32,40413851;2142,857143
LG Gram 14;LG;134900;16;4442,097379;0;35,03800676;2142,857143
Acer Swift 3;Acer;64999;8;3279,528958;0;32,40413851;1097,142857
HP 14;HP;31900;4;1810,088487;2,637128693;11,52745777;137,1428571
Acer Nitro 5;Acer;119900;16;4349,913606;0;43,98752411;2142,857143
Acer Nitro 5;Acer;131999;32;3133,962693;0;46,75459559;1097,142857
Acer Nitro 5;Acer;116999;16;3133,962693;0;46,75459559;1097,142857
Lenovo Legion Pro 5i 16;Lenovo;217900;16;6008,136783;0;85,1882764;2142,857143
ASUS ZenBook 13;ASUS;96999;8;3370,678745;0;44,98430576;2142,857143
HP Pavilion 15;HP;160999;64;3940,228791;0;28,75459559;8571,428571
ASUS ROG Strix G15;ASUS;135900;32;3553,238314;0;46,75459559;2142,857143
Acer Nitro 5;Acer;248999;64;4300,124315;0;66,68834842;2142,857143
Acer Nitro 5;Acer;329999;16;4300,124315;0;66,68834842;17142,85714
Acer Aspire Vero;Acer;84900;32;3979,729698;0;32,40413851;2142,857143
ASUS VivoBook 16;ASUS;101900;40;3801,171177;0;30,1392663;4285,714286
ASUS VivoBook 16;ASUS;92900;32;3801,171177;0;30,1392663;4285,714286
Lenovo ThinkPad E14 Gen 3;Lenovo;100900;8;3370,678745;0;32,40413851;548,5714286
Lenovo ThinkPad P14s Gen 2;Lenovo;108999;16;0;0;32,40413851;2142,857143
Acer Aspire 5;Acer;58900;8;3059,796176;0;28,75459559;466,6666667
Acer Aspire 5;Acer;126900;8;3540,616004;0;28,75459559;4285,714286
Acer Aspire 3;Acer;72999;16;2797,348377;7,307845952;28,75459559;4285,714286
Acer Aspire 3;Acer;69999;16;2797,348377;7,307845952;28,75459559;4285,714286
Acer Aspire 3;Acer;97999;16;2797,348377;7,307845952;28,75459559;2142,857143
Lenovo IdeaPad 3i 15;Lenovo;84900;16;3801,171177;0;28,75459559;466,6666667
Lenovo IdeaPad 3i 15;Lenovo;84900;16;3801,171177;0;28,75459559;466,6666667
Lenovo ThinkPad E15 Gen 4;Lenovo;107499;8;3924,666866;0;28,75459559;548,5714286
Lenovo ThinkPad E15 Gen 4;Lenovo;113499;16;3924,666866;0;28,75459559;548,5714286
Lenovo ThinkPad E15 Gen 4;Lenovo;85900;24;3924,666866;0;28,75459559;1097,142857
HP ZBook Fury 16 G10;HP;229900;16;5139,135439;0;30,1392663;1097,142857
Acer Predator Helios 300;Acer;353900;64;4681,425152;0;82,75977699;4285,714286
Acer Nitro 5;Acer;198499;16;4300,124315;0;66,68834842;4285,714286
MSI Cyborg 15;MSI;112400;12;0;0;46,75459559;1097,142857
ASUS ZenBook Pro 17;ASUS;317999;16;4300,124315;0;61,64416586;17142,85714
ASUS ZenBook Pro 17;ASUS;127900;16;4300,124315;0;61,64416586;1097,142857
Acer Nitro 5;Acer;163999;16;4300,124315;0;66,68834842;1097,142857
ASUS TUF Gaming A17;ASUS;147999;32;4346,787533;0;43,98752411;4285,714286
Acer Predator Helios 300;Acer;380400;64;4274,225782;0;46,75459559;16285,71429
MSI Stealth 15M;MSI;285900;64;4180,505353;0;46,75459559;2142,857143
LG Gram 17;LG;151900;16;3577,845362;0;42,4855352;2142,857143
ASUS ZenBook Pro 15;ASUS;159900;16;4221,914683;0;36,79227941;2142,857143
Acer Nitro 5;Acer;143999;16;4084,383139;0;46,75459559;2142,857143
HP 14;HP;32888;8;1995,100202;2,637128693;11,52745777;137,1428571
HP 14;HP;29888;8;1995,100202;2,637128693;11,52745777;137,1428571
ASUS Vivobook 17X;ASUS;98900;24;3940,228791;0;25,98752411;2142,857143
HP 14;HP;59999;20;3370,678745;0;11,52745777;2142,857143
HP 14;HP;60999;16;3370,678745;0;11,52745777;2142,857143
Acer Nitro 5;Acer;136499;32;4084,383139;0;46,75459559;2142,857143
Acer Nitro 5;Acer;117999;8;4084,383139;0;46,75459559;1097,142857
Dell Vostro 3520;Dell;120900;32;3979,729698;0;41,61173845;4285,714286
HP 17;HP;64888;16;612,3282582;0;11,54554906;2142,857143
HP ENVY 17;HP;197900;64;4233,092812;0;25,98752411;4285,714286
HP OMEN 17;HP;276900;64;5438,961012;0;61,64416586;8571,428571
HP OMEN 16;HP;192900;48;4681,425152;0;45,84613832;2142,857143
Dell Inspiron 3511;Dell;91900;16;3540,616004;0;28,75459559;1097,142857
HP Pavilion 15;HP;121900;24;4233,092812;35,83013859;28,75459559;4285,714286
HP ZBook Firefly 16 G9;HP;271499;64;3979,729698;0;30,1392663;2142,857143
MSI Cyborg 15;MSI;155900;32;5157,914468;0;46,75459559;2142,857143
HP 15;HP;74888;16;4233,092812;0;28,75459559;1097,142857
Lenovo Legion Pro 5 16;Lenovo;241900;64;5329,435007;0;69,11684783;8571,428571
Lenovo Legion Pro 5 16;Lenovo;221900;64;5329,435007;0;69,11684783;4285,714286
AORUS 15P;Aorus;553900;64;4084,383139;0;80,18316702;17142,85714
HP 17;HP;103900;32;3979,729698;0;25,98752411;4285,714286
HP 15;HP;117999;8;3801,171177;0;11,27864112;4285,714286
HP 15;HP;74999;32;3138,054716;0;12,67922794;2142,857143
HP ZBook Firefly 14 G8;HP;153500;64;3279,528958;0;32,40413851;1097,142857
HP 14;HP;31900;4;1810,088487;2,637128693;11,52745777;137,1428571
HP ZBook Firefly 14 G7;HP;202900;16;2809,54399;0;32,40413851;2142,857143
HP ZBook Firefly 16 G9;HP;211400;16;4180,505353;0;30,1392663;4285,714286
ASUS TUF Dash F15;ASUS;148900;32;4491,934191;0;66,68834842;2142,857143
ASUS ROG Strix G16;ASUS;217999;32;5157,914468;0;52,6392663;2142,857143
ASUS ROG Strix G16;ASUS;344999;32;5157,914468;0;52,6392663;17142,85714
MSI GP66 Leopard;MSI;407900;32;4084,383139;0;46,75459559;8571,428571
HP 15;HP;70900;32;3059,796176;0;11,27864112;2142,857143
Dell Inspiron 5620;Dell;170900;64;4180,505353;11,61820242;30,1392663;4285,714286
HP OMEN 15;HP;438900;16;4221,914683;0;46,75459559;8571,428571
Lenovo IdeaPad 3i 15;Lenovo;83900;32;3279,528958;0;28,75459559;4285,714286
MSI Katana GF66;MSI;182999;16;4681,425152;0;46,75459559;2142,857143
ASUS ROG Strix SCAR 15;ASUS;231900;48;4221,914683;0;80,18316702;4285,714286
HP Pavilion 15;HP;149999;48;3979,729698;35,83013859;28,75459559;4285,714286
AORUS 17X;Aorus;820900;32;4681,425152;0;90,27323839;17142,85714
MSI Katana 15;MSI;149099;16;4491,934191;0;46,75459559;4285,714286
ASUS ProArt Studiobook 16;ASUS;284500;32;6233,667213;0;105,4318711;4285,714286
HP Victus 16;HP;139900;8;3811,785213;0;27,84613832;1097,142857
Lenovo IdeaPad Flex 5 14;Lenovo;79900;16;3138,054716;0;32,40413851;548,5714286
HP Pavilion 15;HP;95900;32;3979,729698;0;28,75459559;2142,857143
Acer Nitro 5;Acer;123999;16;4300,124315;0;66,68834842;2142,857143
HP ProBook 455 G9;HP;147999;64;3704,222483;0;28,75459559;2142,857143
Acer Predator Triton 500 SE;Acer;159900;16;4084,383139;0;69,11684783;2142,857143
Acer Predator Triton 500 SE;Acer;333999;64;4084,383139;0;69,11684783;2142,857143
Acer Predator Triton 500 SE;Acer;350999;16;4084,383139;0;69,11684783;8571,428571
Dell Inspiron 3520;Dell;64999;32;3279,528958;0;28,75459559;2142,857143
ASUS Vivobook 15;ASUS;99900;40;3626,688457;0;12,67922794;4285,714286
HP ProBook 440 G9;HP;120900;8;3801,171177;0;32,40413851;4285,714286
HP ProBook 440 G8;HP;260900;32;3279,528958;0;32,40413851;8571,428571
ASUS Creator Laptop Q;ASUS;142900;40;4653,218538;0;36,79227941;4285,714286
MSI Stealth 16 Studio;MSI;234999;64;4653,218538;0;52,6392663;4285,714286
ASUS Creator Laptop Q;ASUS;162900;40;4653,218538;0;36,79227941;8571,428571
ASUS Creator Laptop Q;ASUS;137900;32;4653,218538;0;36,79227941;4285,714286
HP 14;HP;88900;16;4233,092812;0;32,40413851;2142,857143
HP 15;HP;56900;32;3059,796176;0;11,27864112;2142,857143
ASUS Vivobook 17;ASUS;89900;36;2849,668235;0;11,54554906;2142,857143
HP 15;HP;48900;32;2031,015312;3,885266483;11,27864112;4285,714286
ASUS ROG Strix SCAR 15;ASUS;201999;32;4221,914683;0;80,18316702;2142,857143
HP ProBook 440 G9;HP;149900;64;3801,171177;0;32,40413851;4285,714286
Lenovo IdeaPad 3 14;Lenovo;58999;20;3279,528958;0;13,20059122;1097,142857
HP 14;HP;138999;16;4233,092812;0;32,40413851;2142,857143
ASUS Vivobook Pro 16;ASUS;160900;24;4491,934191;0;30,1392663;4285,714286
ASUS Vivobook Pro 16;ASUS;148900;24;4491,934191;0;30,1392663;2142,857143
ASUS Vivobook 17X;ASUS;93900;24;3940,228791;0;25,98752411;2142,857143
ASUS VivoBook 15;ASUS;59900;20;3059,796176;0;28,75459559;2142,857143
ASUS VivoBook 15;ASUS;55900;12;3059,796176;0;28,75459559;2142,857143
HP OMEN 16;HP;175900;16;5139,135439;0;84,83353837;2142,857143
MSI Cyborg 15;MSI;155900;32;5157,914468;0;46,75459559;2142,857143
HP ProBook 440 G9;HP;110900;32;3801,171177;0;32,40413851;4285,714286
Lenovo IdeaPad 3 14;Lenovo;44900;20;3059,796176;0;13,20059122;2142,857143
Dell Inspiron 3515;Dell;67900;16;2378,437329;0;28,75459559;1097,142857
HP 15;HP;44900;8;2253,440028;11,04833338;12,67922794;274,2857143
MSI Stealth 15M;MSI;237900;32;4180,505353;0;46,75459559;2142,857143
MSI Sword 15;MSI;143900;8;4084,383139;0;46,75459559;2142,857143
MSI Raider GE77;MSI;597900;16;5069,147109;0;90,27323839;17142,85714
HP OMEN 16;HP;245500;64;4681,425152;0;27,84613832;2142,857143
Acer Swift Edge;Acer;155999;16;4034,310447;63,58877556;129,5652174;4285,714286
HP 15;HP;111500;16;3279,528958;0;11,27864112;466,6666667
Acer Aspire 5;Acer;39900;8;3059,796176;0;28,75459559;548,5714286
MSI Pulse GL66;MSI;200699;64;4084,383139;0;46,75459559;4285,714286
Dell Inspiron 3520;Dell;114999;32;3979,729698;0;41,61173845;1097,142857
HP 15;HP;157000;32;3279,528958;0;11,27864112;933,3333333
ASUS VivoBook Pro 14;ASUS;58699;8;3344,807362;0;99,230514;2142,857143
HP 15;HP;31999;4;1810,088487;2,637128693;11,27864112;274,2857143
HP OMEN 17;HP;169999;32;4681,425152;0;61,64416586;2142,857143
Dell Vostro 5620;Dell;145279;32;3816,327145;0;30,1392663;2142,857143
Dell Latitude 5421;Dell;88433;16;793,0128459;0;32,40413851;548,5714286
Lenovo V14;Lenovo;229500;8;1952,537063;11,04833338;13,20059122;548,5714286
ASUS TUF Gaming A17;ASUS;151900;16;4346,787533;0;43,98752411;4285,714286
AORUS 15;Aorus;442900;64;4681,425152;0;66,68834842;8571,428571
Acer Aspire 5;Acer;54999;8;3059,796176;0;28,75459559;1097,142857
HP 17;HP;134999;32;3979,729698;0;11,54554906;2142,857143
Dell G15 5515;Dell;127999;32;4036,075533;0;41,61173845;2142,857143
Dell Inspiron 3521;Dell;54900;16;1995,100202;2,637128693;11,27864112;4285,714286
HP 17;HP;86999;20;408,6916602;11,04833338;11,54554906;2142,857143
HP 14;HP;19724;4;1995,100202;2,637128693;11,52745777;137,1428571
Dell Vostro 7620;Dell;149900;24;4681,425152;0;30,1392663;2142,857143
HP 15;HP;54900;16;2253,440028;11,04833338;11,27864112;2142,857143
HP 15;HP;40500;16;2031,015312;3,885266483;11,27864112;1097,142857
HP 15;HP;48200;16;3138,054716;0;12,67922794;1097,142857
ASUS Chromebook CX1;ASUS;22900;4;0;0;12,15709685;68,57142857
Samsung Chromebook 4+;Samsung;29999;4;1995,100202;2,637128693;12,67922794;68,57142857
Dell G5 5510;Dell;124900;64;2907,559512;0;41,61173845;2142,857143
HP EliteBook 840 G8;HP;133499;32;3540,616004;0;32,40413851;1097,142857
MSI Cyborg 15;MSI;113997;32;4491,934191;0;46,75459559;2142,857143
HP 14;HP;135900;8;2091,173904;11,04833338;11,52745777;4285,714286
ASUS ROG Strix G18;ASUS;274900;32;6233,667213;0;79,19642857;2142,857143
HP 17;HP;79999;16;3924,666866;0;25,98752411;1097,142857
HP OMEN 17;HP;349999;16;6008,136783;0;77,71559443;2142,857143
Dell Latitude 5420;Dell;85999;16;3357,616209;0;32,40413851;1097,142857
MSI Titan GT77;MSI;606499;128;6233,667213;0;94,73457088;4285,714286
HP 17;HP;39900;8;487,5009349;7,307845952;11,54554906;274,2857143
Apple MacBook Pro 16;Apple;285995;32;0;0;62,05944829;1097,142857
ASUS VivoBook 15;ASUS;55900;20;2253,440028;11,04833338;28,75459559;1097,142857
Lenovo Legion 5 Pro 16;Lenovo;134999;16;4681,425152;0;69,11684783;2142,857143
HP ZBook Studio G8;HP;322733;32;4208,423308;0;20,71691176;2142,857143
MSI Delta 15;MSI;129900;16;4036,075533;123,3786005;67,32602416;2142,857143
ASUS VivoBook 14;ASUS;38999;8;3059,796176;0;13,20059122;548,5714286
HP 17;HP;141900;8;3279,528958;52,01423462;25,98752411;4285,714286
HP ENVY x360 15;HP;456400;64;3138,054716;0;28,75459559;17142,85714
ASUS ROG Strix SCAR 15;ASUS;339900;32;4869,93085;0;82,75977699;2142,857143
ASUS ROG Strix G18;ASUS;365900;64;6233,667213;0;79,19642857;8571,428571
HP OMEN 17;HP;271900;64;4681,425152;0;61,64416586;4285,714286
MSI Titan GT77;MSI;419999;64;6233,667213;0;94,73457088;4285,714286
Lenovo ThinkPad P1 Gen 5;Lenovo;360458;64;4697,745949;0;93,69565217;4285,714286
Acer Nitro 5;Acer;160900;64;4349,913606;0;43,98752411;8571,428571
HP 15;HP;49900;16;2031,015312;3,885266483;11,27864112;2142,857143
Dell Inspiron 3530;Dell;113900;32;4233,092812;0;28,75459559;2142,857143
Dell Inspiron 3530;Dell;108900;32;4233,092812;0;28,75459559;2142,857143
Dell Inspiron 3525;Dell;96999;16;3924,666866;0;28,75459559;2142,857143
HP ENVY x360 15;HP;113900;24;3924,666866;0;28,75459559;2142,857143
AORUS 15;Aorus;312400;32;4681,425152;0;66,68834842;2142,857143
Dell Inspiron 3525;Dell;104900;64;3924,666866;0;41,61173845;4285,714286
Dell Inspiron 3525;Dell;81900;12;3924,666866;0;41,61173845;1097,142857
Dell Inspiron 3525;Dell;139999;32;3924,666866;35,83013859;28,75459559;4285,714286
Dell Inspiron 3530;Dell;136900;64;4233,092812;0;28,75459559;4285,714286
Acer Predator Helios 300;Acer;356400;32;4274,225782;0;46,75459559;16285,71429
Dell Inspiron 5625;Dell;139900;32;3924,666866;0;30,1392663;4285,714286
MSI Raider GE77;MSI;518900;16;5069,147109;0;90,27323839;8571,428571
Dell Inspiron 3520;Dell;101700;32;3979,729698;0;28,75459559;2142,857143
Dell Inspiron 3520;Dell;100900;32;3979,729698;0;28,75459559;2142,857143
ASUS Creator Laptop Q;ASUS;135900;40;4653,218538;0;36,79227941;2142,857143
ASUS Creator Laptop Q;ASUS;130900;40;4653,218538;0;36,79227941;2142,857143
ASUS Creator Laptop Q;ASUS;114900;24;4653,218538;0;36,79227941;1097,142857
Dell Inspiron 7620 2-in-1;Dell;209900;16;4180,505353;35,83013859;129,5652174;4285,714286
ASUS TUF Dash F15;ASUS;137900;24;4491,934191;0;66,68834842;2142,857143
Dell Latitude 3520;Dell;116099;32;3540,616004;0;28,75459559;8571,428571
Acer Aspire 5;Acer;79999;36;473,2347082;0;28,75459559;4285,714286
Alienware m15 R7;Alienware;189999;64;4300,124315;0;51,25459559;4285,714286
Lenovo ThinkPad P14s Gen 2;Lenovo;129443;32;3541,147462;0;32,40413851;2142,857143
HP OMEN 16;HP;182900;32;4681,425152;0;45,84613832;4285,714286
HP Pavilion 15;HP;99900;16;4233,092812;35,83013859;28,75459559;1097,142857
HP Pavilion 15;HP;118900;32;4233,092812;35,83013859;28,75459559;2142,857143
HP Pavilion 15;HP;126900;24;4233,092812;35,83013859;28,75459559;4285,714286
MSI Creator M16;MSI;194900;16;4653,218538;0;46,61684783;2142,857143
MSI Cyborg 15;MSI;148888;32;4653,218538;0;46,75459559;4285,714286
ASUS TUF Gaming A17;ASUS;228900;16;4346,787533;0;43,98752411;8571,428571
Acer Nitro 5;Acer;126999;16;3133,962693;0;46,75459559;1097,142857
Acer Nitro 5;Acer;154999;32;3133,962693;0;46,75459559;2142,857143
Lenovo IdeaPad Flex 3 Chromebook 11;Lenovo;18297;4;1995,100202;2,637128693;25,09967796;68,57142857
HP 15;HP;93900;32;4180,505353;0;28,75459559;2142,857143
Lenovo Legion Pro 5i 16;Lenovo;225900;24;6008,136783;0;85,1882764;2142,857143
Lenovo ThinkPad L14 Gen 2;Lenovo;75999;8;0;0;32,40413851;4285,714286
MSI Creator Z17 HX Studio;MSI;402400;64;6043,230328;0;65,8539604;8571,428571
HP 17;HP;95900;32;4233,092812;0;25,98752411;548,5714286
HP 17;HP;99900;16;4233,092812;0;25,98752411;933,3333333
Acer Nitro 5;Acer;86900;16;4349,913606;0;46,75459559;2142,857143
HP OMEN 16;HP;388500;64;4681,425152;0;27,84613832;17142,85714
Lenovo IdeaPad Gaming 3i 15;Lenovo;129900;16;4681,425152;0;41,61173845;1097,142857
Acer Aspire 5;Acer;49900;20;3059,796176;0;28,75459559;2142,857143
Dell G15 5520;Dell;129999;16;4349,913606;0;41,61173845;2142,857143
Lenovo ThinkPad T14 Gen 3;Lenovo;76995;16;4003,888418;0;35,03800676;1097,142857
HP ENVY x360 13;HP;109900;16;3279,528958;0;34,48901403;2142,857143
HP ZBook Firefly 16 G10;HP;190800;32;4442,097379;0;30,1392663;1097,142857
HP EliteBook 840 G8;HP;155900;32;3540,616004;0;32,40413851;548,5714286
Lenovo ThinkPad X1 Carbon Gen 10;Lenovo;155900;32;4318,567561;0;35,03800676;548,5714286
HP 17;HP;99900;64;3979,729698;0;11,54554906;2142,857143
ASUS TUF Gaming A15;ASUS;131999;16;4221,914683;0;46,75459559;4285,714286
HP EliteBook 865 G9;HP;139900;32;3979,980788;63,58877556;30,1392663;2142,857143
Acer Nitro 5;Acer;164900;16;4681,425152;0;46,75459559;2142,857143
MSI Vector GP66;MSI;269900;32;4869,93085;0;66,68834842;2142,857143
HP 17;HP;277900;64;3540,616004;0;11,54554906;8571,428571
HP Pavilion 15;HP;89999;8;0;0;28,75459559;548,5714286
Dell Inspiron 3525;Dell;99900;32;3924,666866;0;41,61173845;2142,857143
Dell Inspiron 3505;Dell;89999;32;2253,440028;11,04833338;28,75459559;2142,857143
HP 15;HP;61900;16;3704,222483;0;28,75459559;2142,857143
Acer Swift 14;Acer;139999;16;4814,25426;0;55,52364865;2142,857143
HP 17;HP;163900;32;3540,616004;0;11,54554906;466,6666667
ASUS TUF Gaming A17;ASUS;97999;64;3218,115158;0;43,98752411;4285,714286
ASUS ROG Zephyrus G15;ASUS;139598;16;0;0;66,68834842;1097,142857
ASUS ROG Zephyrus G15;ASUS;137900;16;0;0;66,68834842;2142,857143
HP 14;HP;87900;24;4233,092812;0;32,40413851;2142,857143
ASUS VivoBook R;ASUS;54499;12;2718,602419;0;12,67922794;2142,857143
HP 14;HP;124999;64;4233,092812;0;32,40413851;4285,714286
Lenovo ThinkPad P15v Gen 2;Lenovo;209999;64;4084,383139;0;88,28478507;2142,857143
HP ProBook 450 G9;HP;161900;64;3979,729698;0;28,75459559;8571,428571
AORUS 17X;Aorus;379900;32;4681,425152;0;90,27323839;4285,714286
HP ProBook 450 G9;HP;113900;32;3979,729698;0;28,75459559;2142,857143
HP OMEN 17;HP;250900;64;5139,135439;0;61,64416586;2142,857143
Lenovo Legion Pro 5 16;Lenovo;221900;48;5329,435007;0;69,11684783;6428,571429
Lenovo ThinkPad T14 Gen 3;Lenovo;129900;16;3979,980788;63,58877556;35,03800676;2142,857143
MSI Pulse GL66;MSI;224999;64;4681,425152;0;46,75459559;4285,714286
Lenovo IdeaPad Flex 5 15;Lenovo;84900;8;3138,054716;0;28,75459559;2142,857143
Lenovo Legion 5i 15;Lenovo;164900;32;4681,425152;0;51,25459559;2142,857143
ASUS ROG Zephyrus G14;ASUS;222500;32;4346,787533;0;78,02364865;8571,428571
